Code	Gencod	Long Name	Short Name	VAT Code	Purchase Price	Nomenclature	SousFamilleDistri Code	FamilleDistri Code	Categorie Code
630203	3045320001679	370G GELEE GROSEILLE B.MAMAN  	370G GELEE GRO	1 	1.25	0105012505	10	200	3 
903478	3256221949599	12 PAPIER TOIL.ROSE 3 PLIS U  	12 PAPIER TOIL	2 	1.94	0120163010	30	670	8 
445365	3256224310211	250G MOZZARELLA 18%MG U       	250G MOZZARELL	1 	1.13	0225284510	27	420	8 
004641	0000000004641	(MT)FEUILLE DE CHENE BLDE     	SALADE FEUILLE	1 	0.75	0230359900	93	450	ZZ
NULL	3147690089704	75CL PORTO 19* ROUGE CRUZ     	75CL PORTO 19*	2 	5.22	0110120535	60	360	3 
418855	3256220022712	268G CHOCO ET LAIT POCKET U   	268G CHOCO ET 	1 	1.62	0105021005	38	20 	8 
370764	3256540001121	400G GALETTE POMME PASQUIER   	400G GALETTE P	1 	2.34	0210230515	94	20 	ZZ
071742	3256225038589	200ML DISSOLV.WELL PUMP BY U  	200ML DISSOLV.	2 	0.88	0120153015	93	650	8 
003358	0000000003358	(MT)CERISE VRAC  26+          	CERISE VRAC   	1 	2.80	0105012000	91	440	ZZ
576679	3256221675528	QUINOA NATURE U BIO DP 250G   	QUINOA NATURE 	1 	0.98	0105041010	40	100	11
003854	3017800078723	1/2 POIS CAROTTE EXT/FIN DAUCY	1/2 POIS CAROT	1 	0.65	0105043505	10	210	3 
003557	0000000003557	POMME DE TERRE FRIT/PURE 2.5KG	POMME DE TERRE	1 	2.60	0230359900	93	450	ZZ
147446	3229820013022	BTE 1KG SEL GROS GRIS         	BTE 1KG SEL GR	1 	1.31	0105071505	90	260	3 
009003	0000000009003	(MT)CITRON FEUILLE            	CITRON FEUILLE	1 	1.35	0230349900	91	440	ZZ
437273	3256220496384	300G PETIT SALE LENTILLES U   	300G PETIT SAL	1 	1.23	0105051510	32	240	8 
416324	3256225500871	PELLE+BALAYETTE BI-MATIERE U  	PELLE+BALAYETT	2 	1.86	0305580515	80	510	8 
004593	0000000004593	CONCOMBRE PIECE               	CONCOMBRE PIEC	1 	0.75	0230359900	93	450	ZZ
280600	3023290170007	6X60G PETIT NESQUICK CHOCOLAT 	6X60G PETIT NE	1 	1.16	0225290510	29	418	3 
556027	3256221128277	4 COUPELLES FRUITS PÊCHES U   	4 COUPELLES FR	1 	1.49	0105060505	75	200	8 
019758	0000076145568	LOT 3X50 G TOBLERONE LAIT     	LOT 3X50 G TOB	2 	1.46	0105024020	40	60 	3 
003234	0000000003234	(MT)NECTARINE JAUNE  UE       	NECTARINE JAUN	1 	2.00	0230349900	91	440	ZZ
503545	3256226504151	LAMES UNIVERSELLE.PLUS BY UX10	LAMES UNIVERSE	2 	0.88	0120151515	37	660	8 
270590	3230890016752	250G COQ AILES NATURE M.COQ   	250G COQ AILES	1 	2.16	0250469510	60	460	3 
600559	3254950008068	300G GAUFRE LIEG.CHOCO X5     	300G GAUFRE LI	1 	1.03	0210231050	95	20 	3 
341024	3045320006902	600G DESSERT ABRICOT   B.MAMAN	600G DESSERT A	1 	1.91	0105061015	90	200	3 
628549	3660992008537	8 PAP.TOIL.COMPACT BIEN VU    	8 PAP.TOIL.COM	2 	1.20	0120163010	30	670	9 
455394	3660992003105	520G 4 ROULES FROMAGE BIEN VU 	520G 4 ROULES 	1 	1.70	0240391035	51	380	9 
NULL	3256220252294	GUACAMOLE U CUIS&DECOUVE.300G 	GUACAMOLE U CU	1 	1.07	0105071015	50	140	8 
502840	3256221124118	S/CONG.PTT TAIL.U FERM.ZIP X25	S/CONG.PTT TAI	2 	0.46	0115141005	65	510	8 
006126	0000000006126	(MT)POMME DE TERRE AGATA      	PDT AGATA     	1 	0.60	0230359900	93	450	ZZ
102454	3033710076789	45G STICK NESCAFE ESPRESSO    	45G STICK NESC	1 	2.02	0105011015	39	30 	3 
NULL	3600550240078	USHUAIA DCHE. 250ML  SAV N ARG	USHUAIA DCHE. 	2 	1.40	0120152510	20	650	3 
004450	0000000004450	CLEMENTINE CORSE              	CLEMENTINE COR	1 	2.25	0230343600	10	445	ZZ
756338	3256226756338	30 PROTEGE-SLIP UTRA-MIN(CU)  	30 PROTEGE-SLI	2 	0.59	0120160510	50	670	ZZ
477249	3256222114002	4/4 FLAGEOLETS VERTS EX FIN U 	4/4 FLAGEOLETS	1 	0.93	0105043505	14	210	8 
688701	3187571101910	12 SPRESSO DOSE MALONGO BRESIL	12 SPRESSO DOS	1 	2.49	0105011005	37	30 	3 
NULL	3124480217912	OASIS TROPICAL 33CL           	OASIS TROPICAL	1 	0.41	0110100515	30	300	ZZ
001048	3256224759461	THE NOIR FRUIT.EXOTIQUES U X25	THE NOIR FRUIT	1 	0.73	0105011510	40	50 	8 
272055	3163937016203	20CLX45° RICARD FLASQ BLISTER 	20CLX45° RICAR	2 	4.04	0110121005	5 	370	3 
446785	3660992320059	200G LARDONS SALES BIEN VU    	200G LARDONS S	1 	0.70	0240380510	32	380	9 
665567	3760074440030	125G ROQUETTE POUSSE DE STEF  	125G ROQUETTE 	1 	0.90	0230350401	22	450	4 
003153	0000000003153	CHAMPIGNO PARIS BLANC         	CHAMPIGNO PARI	1 	2.40	0230359900	93	450	ZZ
195057	8076800195057	500G  SPAGHETTI   NO 5 BAR(CU)	500G  SPAGHETT	1 	0.68	0105042005	12	110	ZZ
430166	5410673000859	500G  RIZ 10 MN   UNCLE BENS  	500G  RIZ 10 M	1 	1.40	0105041505	30	120	3 
024428	7613034897503	210G 6 KNACKI HERTA           	210G 6 KNACKI 	1 	1.00	0240381015	31	380	3 
690978	3256223379752	250ML DCHE PASS.MANGUE BY U   	250ML DCHE PAS	2 	0.79	0120152510	20	650	10
722791	3152210226262	SPIRALE A/MOUST.GERAN.CATCHX10	SPIRALE A/MOUS	2 	0.95	0115142505	64	510	3 
019114	3033491024481	4X125G ACTIVIA ARO VANILLE    	4X125G ACTIVIA	1 	1.14	0225291510	19	418	3 
004515	0000000004515	(MT)FENOUIL VRAC              	FENOUIL VRAC  	1 	1.02	0230359900	93	450	ZZ
017968	8076809513692	400G  SAUCE NAPOLITAIN BARILLA	400G  SAUCE NA	1 	1.12	0105034510	90	140	3 
445250	3256224701576	1KG COURGETTES RONDELLES U    	1KG COURGETTES	1 	0.86	0215244005	21	390	8 
605800	8436049651842	100G SALAMI EXTRA TR 1.50E    	100G SALAMI EX	1 	0.98	0240410505	10	380	1 
550217	3017760805087	PQ 120G RESILL D OR PRALIN  LU	PQ 120G RESILL	1 	0.97	0105021005	30	20 	3 
004130	0000000004130	(MT)POMME PINK LADY           	POM.PINK LADY 	1 	2.30	0230349900	91	440	ZZ
662593	3256221653939	4 BAT.CARAMEL B.SALE U        	4 BAT.CARAMEL 	1 	1.24	0215252505	21	410	8 
633007	3036812050442	POT.INST.MOULINE LÉGUME ROYCO 	POT.INST.MOULI	1 	1.09	0105052015	55	130	3 
477590	3256221175189	730G ETUI TABOULE U           	730G ETUI TABO	1 	1.16	0105051505	14	240	8 
003228	0000000003228	(MT)TOMATES RONDE FRANCE 6    	TOMATES RDE FR	1 	1.30	0230359900	93	450	ZZ
856172	8014138856172	SOJA BARQUETTE (CU)           	SOJA BARQUETTE	1 	1.40	0230350301	20	450	ZZ
503197	3023290400333	4X120G SMARTIES FRAISE NESTLE 	4X120G SMARTIE	1 	1.49	0225290520	26	418	3 
506763	3256225042395	375G CEREAL.PETALE.BLE CHOCO.U	375G CEREAL.PE	1 	1.01	0105012010	30	40 	8 
510851	3023470001015	PQ 130G GALETTE ST MICHEL     	PQ 130G GALETT	1 	0.60	0105021005	22	20 	3 
443460	3256224632184	180G 4 TR JBON CUIT SUP. AC U 	180G 4 TR JBON	1 	1.20	0240381555	30	380	8 
683654	3336971307051	85G MONSTER MUNCH JAM/FRO     	85G MONSTER MU	1 	0.82	0105020505	15	20 	3 
009415	0000000009415	(MT)PDT SPEC.FRITE 2,5KG      	PDT FRITE     	1 	1.45	0230359900	93	450	ZZ
014431	3011360006257	POT.DESHY.SOUPE MAROCAINE KNOR	POT.DESHY.SOUP	1 	1.21	0105052015	50	130	3 
021462	3256224757078	3X85G CRACKERS FEUILL.EMMENT.U	3X85G CRACKERS	1 	1.52	0105020505	10	20 	ZZ
457922	5000159417228	320G CELEBRATIONS BOUTEILLE   	320G CELEBRATI	1 	3.77	0105024020	23	63 	ZZ
440420	3033710075232	POT 50G  NESCAFE SELECTION    	POT 50G  NESCA	1 	1.79	0105011005	39	30 	3 
238190	3119780259069	12X25CL BIERE HEINEKEN 5°     	12X25CL BIERE 	2 	5.59	0110102005	30	310	3 
678594	3176571625007	50CL LAIT 1/2 ECREME CANDIA   	50CL LAIT 1/2 	1 	0.58	0225321005	40	90 	ZZ
479322	3038352357104	500G SEMOULE BLE MOYEN   CELLO	500G SEMOULE B	1 	0.85	0105041005	40	100	3 
437176	3256220497039	1L NECT/FRTS GOURMAND LITCHI U	1L NECT/FRTS G	1 	1.36	0110101505	40	300	8 
431748	3256220172318	225G PTIT PAINS GRILLES SSAJ U	225G PTIT PAIN	1 	0.59	0105010505	30	10 	8 
123361	3465410004029	450G FRAMBOISE SURGELE        	450G FRAMBOISE	1 	2.71	0215253505	10	395	4 
NULL	3256221127850	3X1/2 TERRINE MER CHAT 3VAR U 	3X1/2 TERRINE 	2 	1.11	0105081005	26	270	8 
411861	3256221212433	500G PAQUET RIZ LONG THAI U   	500G PAQUET RI	1 	0.60	0105041505	30	120	8 
675716	5053827104081	400G FROSTIES KELLOG S        	400G FROSTIES 	1 	2.34	0105012010	30	40 	3 
NULL	3256222114088	1/2 MAIS DOUX GRAINS BOITE U  	1/2 MAIS DOUX 	1 	0.40	0105043505	46	210	8 
117180	3256220117180	120G MELANGE APERIT(CU)       	120G MELANGE A	1 	0.76	0105020505	18	20 	ZZ
485349	7613032733032	6X1.15L EAU QUEZAC GAZEUSE    	6X1.15L EAU QU	1 	2.52	0110103005	30	320	3 
229450	8712566328208	110ML X4 MAGNUM AMANDE   MOTTA	110ML X4 MAGNU	1 	2.50	0215252505	21	410	3 
004251	0000000004251	(MT)FRAISE BQT 250G GARIGU    	FRAISE BQT 250	1 	3.20	0230349900	91	440	ZZ
560987	5410041005707	PQ 150G PIM S ORANGE       LU 	PQ 150G PIM S 	1 	1.13	0105021005	32	20 	3 
NULL	3256224234210	U LAIT 1/2 ECREME 6X50CL      	U LAIT 1/2 ECR	1 	2.07	0225321005	40	90 	8 
472964	3270020000268	370G CONFITURE ORANGE DOUCE   	370G CONFITURE	1 	1.54	0105012505	25	200	3 
004081	0000000004081	(MT)AUBERGINE                 	AUBERGINE     	1 	1.51	0230359900	93	450	ZZ
004011	0000000004011	(MT)BANANE VRAC               	BANANE VRAC   	1 	1.07	0230349900	91	440	ZZ
009087	0000000009087	(MT)COURGETTE CLAIRE SS FL    	COURGET.SS FL 	1 	1.95	0230359900	93	450	ZZ
509664	3256225074815	LINGETTES POMME U REC.X40     	LINGETTES POMM	2 	0.63	0115131510	35	510	8 
059392	5410228223764	6X25CL BIERE HOEGAARDEN BLC   	6X25CL BIERE H	2 	2.76	0110102005	30	310	3 
035819	3256221891959	3/2 COUSCOUS VOLAILL.MERGUEZ U	3/2 COUSCOUS V	1 	2.16	0105051505	10	240	8 
124244	3608580007135	75CL NECTAR ABRICOT ANDROS    	75CL NECTAR AB	1 	1.23	0225291020	45	418	3 
003990	0000000003990	(MT)POIRE WILLIAMS VERTE      	POIRE WILLIAMS	1 	1.45	0230349900	91	440	ZZ
997045	3178050000725	BTLE 0.5L HUILE OLIVE PUGET   	BTLE 0.5L HUIL	1 	3.92	0105032005	20	170	3 
210157	3256220210157	300G CAKE AUX FRUI(CU)        	300G CAKE AUX 	1 	0.96	0105021010	45	20 	ZZ
388995	3029330014522	250G PLAISIR MIE PERSIL ROND  	250G PLAISIR M	1 	0.97	0105021005	91	20 	3 
063579	3163937010003	100CLX45* PASTIS RICARD       	100CLX45* PAST	2 	15.45	0110120510	10	360	3 
521682	4007993012306	185ML POT TOBLERONE           	185ML POT TOBL	1 	1.61	0215252005	10	410	3 
429107	3660992075003	4X125G PUREE NATURE BIEN VU   	4X125G PUREE N	1 	0.73	0105041020	30	100	9 
446125	3256224332237	250G PORTION EMMENTAL 30%MG U 	250G PORTION E	1 	1.42	0225284005	9 	420	8 
004639	0000000004639	(MT)SALADE MACHE BQT 150G     	SALADE MACHE B	1 	1.00	0230359900	93	450	ZZ
004636	0000000004636	(FL)RAISIN RED GLOBE          	RAISIN RED GLO	1 	1.50	0230349900	91	440	ZZ
163874	7613035024236	270 G KIT KAT SEXTO           	270 G KIT KAT 	2 	1.68	0105022005	40	60 	3 
416641	3147699100226	70CLX40° BOURBON MICHIGAN PPX 	70CLX40° BOURB	2 	8.73	0110121005	80	370	1 
398152	3256220310864	250G PQ TRADITION MOULU DK U  	250G PQ TRADIT	1 	1.02	0105011005	28	30 	8 
236025	3181238951597	175G TOAST BURGER             	175G TOAST BUR	1 	2.50	0240391505	52	380	3 
088621	4046719088621	30ML TUBE COLLE GEL UNIVER(CU)	30ML TUBE COLL	2 	0.78	0310612505	40	610	ZZ
009083	0000000009083	(MT)POMME ROYAL GALA  2 KG    	POM.ROY.GALA2K	1 	1.55	0230349900	91	440	ZZ
479013	3256221096033	SAVON PAPAYE/MANGUE BY U 100GR	SAVON PAPAYE/M	2 	0.54	0120152515	10	650	10
176348	3229820019192	500G PAIN COMPLET 3 CEREALES  	500G PAIN COMP	1 	1.93	0105071505	40	260	3 
624333	3368958362203	315G CONF.FRAISE PERIGOR U SAV	315G CONF.FRAI	1 	1.49	0105012505	10	200	15
000172	3281440000172	(MT)BETTERAVE CELLO 500G      	BETTERAVE 500G	1 	0.71	0230359900	93	450	ZZ
226884	3760049790818	340G BAGUETTE VIENNOISE FENDUE	340G BAGUETTE 	1 	1.27	0210210525	91	20 	3 
NULL	3215774012570	100ML CREME PEAU SENSIBLE VEET	100ML CREME PE	2 	2.25	0120153010	95	650	3 
452647	3220033120002	500G 100 BUCHETTES DE SUCRE   	500G 100 BUCHE	1 	0.97	0105031505	50	190	3 
055485	4008429055485	1.5KG FROLIC BOEUF CAR&CER(CU)	1.5KG FROLIC B	2 	2.38	0105081015	14	270	ZZ
NULL	3256226504151	LAMES U UNIVERSELLES PLUS X 10	LAMES U UNIVER	2 	0.85	0120151515	44	650	10
003240	0000000003240	(MT)PECHE BLANCHE PLATE       	PECHE BLANCHE 	1 	1.90	0230349900	91	440	ZZ
300997	8410408051368	1.5L KAS CITRON PET           	1.5L KAS CITRO	1 	1.12	0110100505	15	300	3 
260529	3175681845961	156G BISCUIT REGIME GERLINEA  	156G BISCUIT R	1 	1.43	0105071505	70	260	3 
025107	3033490906337	4X125G DANETTE D.SAVE VAN/CHOC	4X125G DANETTE	1 	1.28	0225291005	31	418	3 
123777	3023290165782	6X100G FLANBY CARAMEL         	6X100G FLANBY 	1 	0.98	0225290520	28	418	3 
624309	3368958362258	315G CONF FIGUE PROV U SAVEURS	315G CONF FIGU	1 	1.38	0105012505	10	200	15
NULL	4015000417471	20G TUBE MULTI USAGE PATTEX   	20G TUBE MULTI	2 	1.19	0320750525	40	610	3 
269751	3257971080112	1.5L EAU MINERALE MT ROUCOUS  	1.5L EAU MINER	1 	0.40	0110103005	12	320	ZZ
010518	5449000056665	1L5 COCA COLA S/CAFEIN LIGHT  	1L5 COCA COLA 	1 	1.27	0110100505	20	300	3 
521048	3178530405743	475G QUATRE QUART CHOCO BM    	475G QUATRE QU	1 	2.19	0210230505	50	20 	3 
003146	0000000003146	(MT)TOMATE CERISE GRAPPE PR.  	TOMATE CERISE 	1 	2.25	0230359900	93	450	ZZ
003179	0000000003179	(MT)ECHALOTTES FILET          	ECHALOTTES FIL	1 	0.65	0230359900	93	450	ZZ
004759	0000000004759	(FL)COURGE BUTTERNUT KG FR    	COURGE BUTTERN	1 	1.25	0105012000	93	450	ZZ
476316	3660992000470	1KG RIZ LONG BIEN VU          	1KG RIZ LONG B	1 	0.62	0105041505	30	120	9 
431934	3256220113410	125G DOSETTES X18  CAFE DOUX U	125G DOSETTES 	1 	0.91	0105011005	37	30 	8 
177572	3041090008221	230G BLEDICHEF EPINARD/SAUMON 	230G BLEDICHEF	1 	1.48	0105070505	15	250	3 
445983	3256224242628	16X125G YAOURT MX FRUITS U    	16X125G YAOURT	1 	2.68	0225291025	17	418	8 
003239	0000000003239	PECHE BLANCHE B ESPAGNE       	PECHE BLANCHE 	1 	2.50	0230349900	91	440	ZZ
439869	3256220857628	75CL LUSS.ST EMILION AOC U 12 	75CL LUSS.ST E	2 	3.41	0110111010	32	340	8 
696152	6922532828294	28G ALG.GRILL.SUSHI MORI OISH 	28G ALG.GRILL.	1 	1.54	0105071010	16	240	3 
024981	3273220083345	4X100G SOJASUN PRUNEAUX       	4X100G SOJASUN	1 	1.28	0225291005	14	418	3 
411887	3256223124352	33CLX6 BIERE BLONDE 4.6°PACK U	33CLX6 BIERE B	2 	1.65	0110102005	41	310	8 
446913	3660992000395	250G SALADE MELANGEE BIEN VU  	250G SALADE ME	1 	0.53	0230350506	21	450	9 
NULL	3038350011305	PANZANI VERMICELLE CH.ANGE500G	PANZANI VERMIC	1 	0.43	0105042025	10	110	3 
522426	3256221371208	1L LORENZINI ROSSO  14.4° U   	1L LORENZINI R	2 	1.87	0110120515	30	360	8 
411463	3256225447114	ALUMINIUM ROULEAU 20 METRES U 	ALUMINIUM ROUL	2 	0.92	0115141005	65	510	8 
071444	3256220071444	250G RIZ BASMATI MICRO-OND(CU)	250G RIZ BASMA	1 	0.50	0105041505	32	240	ZZ
952061	5060335632623	50CL MONSTER ROSSI NRJ DOCTOR 	50CL MONSTER R	1 	1.13	0110100510	22	300	3 
742597	3256221143010	4X100G PETIT POT CREME CAFE  U	4X100G PETIT P	1 	1.22	0225291005	31	418	8 
009088	0000000009088	(MT)ASPERGE VERTE BOTTE       	ASPERGE V. BOT	1 	3.40	0230359900	93	450	3 
005868	0000000005868	RAISIN BLANC ALEDO            	RAISIN BLANC A	1 	3.30	0230349900	91	440	ZZ
575657	3256223379035	SERV.MAXI NORMAL+ PLIEES U X16	SERV.MAXI NORM	1 	0.77	0120160505	52	670	8 
003240	0000000003240	(MT)1PECHE BLANCHE PLATE      	PECHE BLANCHE 	1 	1.45	0230349900	91	440	ZZ
521666	4001724006923	350G PIZZA RISTORANTE ROYALE  	350G PIZZA RIS	1 	1.49	0215240505	11	390	3 
029737	3256540035676	500G BRIOCH/TRANCHE PASQUIE   	500G BRIOCH/TR	1 	1.30	0210220515	94	20 	3 
126034	8000070014602	250G PERFETTO ESPRESSO LAVAZZA	250G PERFETTO 	1 	2.61	0105011005	35	30 	3 
NULL	3660992120093	1L VINAIGRE.ALC.CRISTAL  B.VU 	1L VINAIGRE.AL	1 	0.31	0105032505	10	180	9 
004065	0000000004065	(MT)POIVRON VERT              	POIVRON VERT  	1 	2.00	0230359900	93	450	ZZ
004593	0000000004593	(MT)CONCOMBRE PIECE           	CONCOMBRE PIEC	1 	0.62	0230359900	93	450	ZZ
004173	0000000004173	(MT)POMME ROYAL GALA          	POMME GALA    	1 	1.26	0230349900	91	440	ZZ
547345	3162050040515	0.30G SAFRAN POUDR 3DOSES 0.1G	0.30G SAFRAN P	1 	2.40	0105033505	10	150	3 
438643	3256220653077	75CL GAILLAC RG LE BAILLI 09 U	75CL GAILLAC R	2 	2.08	0110111010	31	340	8 
009082	0000000009082	(MT)POMME GOLDEN 2KG          	POM.GOLD.70/75	1 	1.80	0230349900	91	440	ZZ
324323	5902738884530	70CLX37.5* VODKA SOBIESKI     	70CLX37.5* VOD	2 	7.98	0110121010	70	370	3 
009097	0000000009097	(MT)TOMATE COTELEE            	TOMATE COTELEE	1 	0.90	0230359900	93	450	ZZ
NULL	3256224801245	250G MADELEINES LONGUES PB U  	250G MADELEINE	1 	0.81	0210231005	96	20 	8 
314132	3470680000022	200G HARISSA MAISON BOCAL     	200G HARISSA M	1 	1.88	0105033505	10	150	3 
137514	3161712970009	200G CAPRICE DES DIEUX        	200G CAPRICE D	1 	2.14	0225280505	2 	420	3 
NULL	3163937012007	PASTIS RICARD 45% 50CL        	PASTIS RICARD 	2 	8.81	0110120510	10	360	3 
316435	5410228147213	6X25CL ABBAYE DE LEFFE TRIPLE 	6X25CL ABBAYE 	2 	3.94	0110102005	30	310	3 
003279	0000000003279	(MT)1KIWI PIECE PR.           	KIWI PIECE PR 	1 	0.18	0230349900	91	440	ZZ
004251	0000000004251	(FL)FRAISE BQT 250G GARIGU    	FRAISE BQT 250	1 	1.60	0105012000	91	440	ZZ
509435	3256220509435	6 MINI ROCHERS PRAL.CHOC.(CU) 	6 MINI ROCHERS	1 	0.64	0105022010	40	60 	ZZ
NULL	4001724006923	PIZZA RISTORANTE ROYALE 350G  	PIZZA RISTORAN	1 	1.48	0215240505	11	390	4 
NULL	3256227420054	7L SAC LITIERE PARFUMEE CHAT U	7L SAC LITIERE	2 	0.89	0105081505	38	270	8 
135172	3161919369286	16X12.5G BEURRE MICROP   ELVIR	16X12.5G BEURR	1 	1.48	0225311005	1 	419	3 
401939	3256222115559	1/2 CHAMPIGNON PIED&MORCEAU U 	1/2 CHAMPIGNON	1 	0.62	0105043505	50	210	8 
082515	3045320014082	4X100G COMP POM/ALLEGEE ANDR  	4X100G COMP PO	1 	0.95	0225291505	50	418	3 
324218	7622210169129	53G CAPS CARTE NOIRE INTENS.10	53G CAPS CARTE	1 	2.18	0105011005	38	30 	3 
433473	3256220268424	36 DOSET CAFE MLU TRADITION U 	36 DOSET CAFE 	1 	1.14	0105011005	37	30 	8 
458130	3395501932576	40G POT BARBAPAPA             	40G POT BARBAP	2 	1.08	0105024015	10	61 	ZZ
009188	0000000009188	(MT)TOMATE GRAPPE FR          	TOMATE GRAPPE 	1 	1.80	0230359900	93	450	ZZ
004811	0000000004811	NAVET VIOLET                  	NAVET VIOLET  	1 	2.15	0230359900	93	450	ZZ
201480	3181730201480	MONSAVON (CU)                 	MONSAVON 100G 	2 	0.44	0120152005	57	650	ZZ
743967	3058320053074	250ML MENEN MOUSS/RASER B/DIFF	250ML MENEN MO	2 	1.74	0120151510	35	660	3 
NULL	3054080000075	150ML ELNET LAQUE NORMALE ROUG	150ML ELNET LA	2 	3.70	0120150505	70	640	3 
074863	3256224783855	X46 COUCH.BB ULT.ABS.7/18KG U 	X46 COUCH.BB U	2 	6.78	0120161010	40	670	16
030011	3228886030011	LIPTON ICE TEA PECHE (CU)     	LIPTON ICE TEA	1 	0.42	0110100505	25	300	ZZ
668222	5760466995917	220ML STARBUCK DISCOVERY CHOC 	220ML STARBUCK	1 	1.52	0225290505	25	418	3 
003236	0000000003236	(MT)1PECHE JAUNE  UE          	PECHE JAUNE   	1 	1.95	0230349900	91	440	8 
040068	5449000050779	MULTIPACK X8 COCA COLA VERRE  	MULTIPACK X8 C	1 	4.54	0110100505	21	300	3 
289361	3023290620144	4X100G VIENNOIS VANILLE CARAME	4X100G VIENNOI	1 	1.06	0225291005	40	418	3 
009038	0000000009038	(FL)POMME DE TERRE TR(CU)     	PDT TRESOR KG 	1 	0.53	0105012000	10	450	3 
NULL	5449000056665	COCA COLA LIGHT S/CAFEINE &,5L	COCA COLA LIGH	1 	1.22	0110100505	20	300	3 
NULL	3256220112239	250G OLIVES NOIRES GRECQUES U 	250G OLIVES NO	1 	0.53	0105034005	25	140	8 
004049	0000000004049	MELON CAL 12 800/950 FRANCE   	MELON CAL 12 8	1 	2.45	0230349900	91	440	ZZ
226410	3533631435004	25CL CANDIA GRANDLAIT 1/2 EC  	25CL CANDIA GR	1 	0.47	0225321005	40	90 	ZZ
035982	7613035010567	6X150CL PACK VITTEL           	6X150CL PACK V	1 	2.63	0110103005	12	320	3 
749264	3256222646985	550G PAIN MIE SANDWICH COMPL U	550G PAIN MIE 	1 	0.72	0210210520	91	20 	8 
004629	0000000004629	(MT)POIREAU VRAC              	POIREAU VRAC  	1 	0.85	0230359900	93	450	ZZ
418499	3256220711197	16 SUCETTES BOULES ASSORTIS U 	16 SUCETTES BO	2 	0.93	0105022515	95	70 	8 
178324	3033490165000	4X100G GERVITA NATURE   DANONE	4X100G GERVITA	1 	1.45	0225291010	11	418	3 
003024	0000000003024	POIRE ROCHA                   	POIRE ROCHA   	1 	1.40	0230349900	91	440	ZZ
444597	3256224243007	250G CR.SUCRE SS PRESS.30%MG U	250G CR.SUCRE 	1 	1.07	0225321505	23	419	8 
747084	3256221977370	1L5 NECTAR POMME U BIO        	1L5 NECTAR POM	1 	1.15	0110101505	35	300	11
071679	8076800195057	500G  SPAGHETTI   NO 5 BARILLA	500G  SPAGHETT	1 	0.76	0105042005	12	110	3 
046014	3124480184337	6X33CL BOITES ORANGINA        	6X33CL BOITES 	1 	2.73	0110100505	21	300	3 
009088	0000000009088	(MT)ASPERGE VERTE BOTTE       	ASPERGE V. BOT	1 	3.90	0230359900	93	450	3 
003179	0000000003179	(MT)ECHALOTTES FILET          	ECHALOTTES FIL	1 	0.50	0230359900	93	450	ZZ
435564	5410673000897	500G RIZ ST CUISSON UNCLE BENS	500G RIZ ST CU	1 	1.22	0105041505	30	120	3 
453732	3368955800111	390G CHOUCROUTE GARNIE U SAV  	390G CHOUCROUT	1 	1.78	0240391005	55	380	15
009005	0000000009005	(MT)CITRON VERT               	CITRON VERT   	1 	2.70	0230349900	91	440	ZZ
703103	3368954000802	90G TAPENADE NOIRE U SAV      	90G TAPENADE N	1 	0.94	0105034005	42	140	15
280585	5413548280585	200G KINDER SCHOKO(CU)        	200G KINDER SC	1 	2.29	0105024015	30	60 	ZZ
894035	7613031483778	POT.DESHY.POT/FEU VERMIC.MAGGI	POT.DESHY.POT/	1 	0.48	0105052015	50	130	3 
183280	3116430210326	150G CHOCOSPRITS NOIR         	150G CHOCOSPRI	1 	1.00	0105021005	22	20 	3 
433114	3256220180023	4X100G DESSER.FRTS POM/POIRE U	4X100G DESSER.	1 	0.62	0105061010	80	200	8 
NULL	3256220659185	C/BOURG F.LA GRAVINE U11 75CL 	C/BOURG F.LA G	2 	1.90	0110111010	40	340	8 
597764	8009958000737	400G GRESSINS SESAME ARTISANAL	400G GRESSINS 	1 	2.13	0210210560	12	20 	3 
NULL	3256221011524	6X30G CHIPS NATURE U          	6X30G CHIPS NA	1 	0.80	0105043005	17	20 	8 
NULL	3256222113432	U HARICOT VERT TRES FIN 1/2   	U HARICOT VERT	1 	0.45	0105043505	20	210	8 
490920	3660992060153	MAIS GRAINS S/VIDE BIEN VU 1/2	MAIS GRAINS S/	1 	0.39	0105043505	46	210	9 
689943	3600550119220	150ML GEL COIF VIVEL TURBO    	150ML GEL COIF	2 	2.64	0120150510	40	640	3 
NULL	3017760314497	150G MINIROULE PEPITO CHOCOLAT	150G MINIROULE	1 	1.12	0105021010	38	20 	3 
534601	3256222990330	4 TAMPONS SUR EPONGE ROUGE U  	4 TAMPONS SUR 	2 	0.88	0115140505	90	510	8 
050754	3092718605124	60CL BIDON ORGEAT TEISSEIRE   	60CL BIDON ORG	1 	2.33	0110101005	60	300	3 
415221	3256221111941	500G COUDES RAYES Q.S.CELLO U 	500G COUDES RA	1 	0.47	0105042005	16	110	8 
367931	3280249800105	2X125G YRT  BREBIS CITRON     	2X125G YRT  BR	1 	1.00	0225292005	9 	418	3 
373437	3256225351053	240 ALLUMETTES BOITE U        	240 ALLUMETTES	2 	0.13	0115142010	10	530	8 
415629	3256223014516	75CL SIROP CITRON BIDON U     	75CL SIROP CIT	1 	1.18	0110101005	60	300	8 
004629	0000000004629	(MT)POIREAU VRAC              	POIREAU VRAC  	1 	1.02	0230359900	93	450	ZZ
